Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,18/03/03,Chesterfield,Colchester,0,4,A,0,1,A,N Barry,4.0,4.0,1.0,4.0,8.0,6.0,4.0,3.0,0,0,0,0,2.1,3.25,3.0,2.22,3.3,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75
E2,26/12/02,Luton,Cardiff,2,0,H,0,0,D,P Armstrong,12.0,12.0,8.0,7.0,11.0,13.0,9.0,3.0,0,5,0,0,2.75,3.25,2.25,2.75,3.25,2.3,2.6,3.0,2.2,2.62,3.5,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25
E2,14/10/02,QPR,Blackpool,2,1,H,1,0,H,P Joslin,14.0,5.0,7.0,1.0,16.0,17.0,9.0,2.0,0,2,0,0,1.727,3.25,4.333,1.68,3.41,4.75,1.65,3.1,4.0,1.73,3.2,4.33,1.67,3.4,4.5,1.7,3.25,4.5,1.66,3.3,4.5
E2,02/11/02,Wycombe,Swindon,2,3,A,1,1,D,P Joslin,8.0,17.0,5.0,7.0,12.0,10.0,6.0,5.0,2,1,0,0,1.727,3.25,4.333,1.7,3.5,4.35,1.75,3.2,3.5,1.73,3.2,4.33,1.67,3.4,4.5,1.8,3.25,4.0,1.8,3.3,3.75
E2,12/04/03,Wigan,Brentford,2,0,H,0,0,D,M Jones,17.0,8.0,9.0,3.0,10.0,13.0,11.0,4.0,1,2,0,0,1.364,4.0,7.5,1.4,3.85,7.25,1.35,3.8,6.2,1.4,4.0,6.5,1.36,4.0,7.5,1.364,4.0,7.5,1.33,4.0,8.0
E2,26/12/02,Notts County,Barnsley,3,2,H,1,1,D,E Evans,5.0,18.0,2.0,13.0,16.0,15.0,5.0,12.0,4,2,1,0,2.0,3.25,3.25,2.1,3.25,3.1,2.0,3.0,2.9,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,01/02/03,Peterboro,Luton,1,1,D,1,1,D,P Joslin,5.0,15.0,3.0,13.0,16.0,15.0,5.0,11.0,0,1,0,0,2.6,3.2,2.4,2.62,3.25,2.37,2.4,3.0,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37
E2,05/04/03,Huddersfield,Chesterfield,4,0,H,2,0,H,J Winter,13.0,6.0,7.0,2.0,11.0,11.0,5.0,7.0,0,2,0,0,2.2,3.25,2.8,2.15,3.25,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3.0
E2,05/10/02,Wigan,Cardiff,2,2,D,2,1,H,E Wolstenholme,17.0,5.0,8.0,2.0,17.0,14.0,2.0,1.0,2,2,0,0,2.25,3.25,2.75,2.2,3.3,2.9,2.2,3.0,2.6,2.25,3.2,2.75,2.38,3.2,2.63,2.3,3.2,2.7,2.2,3.1,2.87
E2,12/04/03,Colchester,Notts County,1,1,D,1,1,D,M Warren,19.0,13.0,12.0,7.0,12.0,12.0,6.0,4.0,2,1,0,0,2.0,3.25,3.25,2.0,3.3,3.3,1.9,3.0,3.1,1.833,3.4,3.6,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,08/03/03,Cheltenham,Mansfield,3,1,H,2,0,H,S Mathieson,13.0,8.0,8.0,5.0,12.0,9.0,8.0,3.0,0,0,0,0,2.2,3.25,2.8,2.15,3.25,2.9,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.75
E2,18/01/03,Chesterfield,Mansfield,1,2,A,1,1,D,A Hall,8.0,14.0,4.0,7.0,15.0,18.0,5.0,2.0,0,3,1,0,1.8,3.25,4.0,1.72,3.4,4.3,1.75,3.2,3.5,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.4,4.2,1.8,3.3,3.75
E2,22/03/03,Chesterfield,Wycombe,4,0,H,1,0,H,M Jones,20.0,7.0,12.0,2.0,20.0,14.0,3.0,3.0,2,0,0,0,2.375,3.2,2.625,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.4,3.25,2.5
E2,18/01/03,Tranmere,Bristol City,1,1,D,0,1,A,B Curson,7.0,7.0,5.0,3.0,12.0,13.0,11.0,4.0,0,2,0,0,2.375,3.2,2.625,2.4,3.3,2.6,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E2,13/08/02,Wigan,Mansfield,3,2,H,2,1,H,J P Robinson,28.0,6.0,16.0,5.0,11.0,12.0,9.0,1.0,2,2,0,1,1.5,3.5,6.0,1.45,3.65,6.5,1.5,3.5,4.5,1.533,3.5,5.5,1.5,3.5,6.0,1.533,3.4,6.0,1.44,3.6,6.5
E2,24/08/02,Oldham,Tranmere,2,0,H,0,0,D,G Laws,12.0,10.0,8.0,4.0,13.0,22.0,4.0,4.0,3,1,0,0,2.0,3.25,3.25,2.1,3.25,3.1,2.0,3.0,2.9,1.909,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,31/08/02,Huddersfield,Blackpool,0,0,D,0,0,D,R Pearson,5.0,3.0,1.0,1.0,11.0,13.0,8.0,4.0,1,1,0,0,2.1,3.25,3.0,2.1,3.4,3.05,2.0,3.0,2.9,1.909,3.25,3.4,2.1,3.0,3.25,2.1,3.25,3.0,2.0,3.2,3.2
E2,21/04/03,Cheltenham,Peterboro,1,1,D,0,0,D,A Hall,16.0,8.0,5.0,3.0,12.0,16.0,5.0,2.0,1,1,0,0,2.0,3.5,3.0,2.05,3.25,3.15,,,,2.1,3.4,2.875,1.91,3.4,3.4,1.909,3.4,3.4,2.1,3.2,3.0
E2,15/03/03,Mansfield,Swindon,2,1,H,2,1,H,D Crick,11.0,12.0,8.0,9.0,14.0,11.0,11.0,10.0,0,1,0,0,2.4,3.2,2.6,2.4,3.25,2.62,2.35,3.0,2.35,2.4,3.25,2.5,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5
E2,14/12/02,Notts County,QPR,3,0,H,2,0,H,G Laws,13.0,15.0,7.0,6.0,15.0,13.0,6.0,10.0,2,1,0,0,2.6,3.2,2.4,2.5,3.2,2.55,2.35,3.0,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.0,2.6,2.4,2.9,2.75
E2,14/12/02,Wycombe,Port Vale,3,1,H,1,0,H,J Ross,8.0,13.0,4.0,10.0,16.0,9.0,2.0,5.0,2,2,0,0,2.1,3.25,3.0,2.1,3.25,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.875,2.2,3.2,2.8
E2,01/11/02,Mansfield,Colchester,4,2,H,3,2,H,H Webb,18.0,4.0,9.0,4.0,11.0,12.0,5.0,2.0,2,2,0,1,2.375,3.2,2.625,2.4,3.25,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.75,2.25,3.2,2.75
E2,21/12/02,Swindon,Crewe,1,3,A,0,2,A,L Cable,17.0,5.0,5.0,3.0,15.0,10.0,7.0,1.0,1,1,0,0,2.75,3.25,2.25,2.75,3.25,2.3,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.75,3.2,2.25
E2,25/01/03,Swindon,Wigan,2,1,H,2,0,H,M Jones,10.0,8.0,3.0,2.0,13.0,13.0,3.0,7.0,2,2,0,0,3.25,3.25,2.0,3.55,3.25,1.95,3.1,3.0,1.9,3.2,3.5,1.91,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.25,1.9
E2,12/04/03,Tranmere,Wycombe,1,0,H,0,0,D,R Olivier,16.0,11.0,9.0,4.0,12.0,18.0,7.0,2.0,2,1,0,0,1.5,3.5,6.0,1.55,3.5,5.5,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.6,5.5
E2,25/01/03,Bristol City,Stockport,1,1,D,0,1,A,P Armstrong,25.0,5.0,11.0,3.0,15.0,8.0,16.0,2.0,1,1,0,1,1.44,3.6,7.0,1.45,3.75,6.75,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.6,7.0,1.44,3.6,7.0,1.44,3.6,6.5
E2,08/03/03,Cardiff,Notts County,0,2,A,0,0,D,L Cable,17.0,7.0,11.0,5.0,12.0,18.0,6.0,7.0,1,3,0,0,1.5,3.5,6.0,1.55,3.5,5.5,1.5,3.3,4.8,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0
E2,05/10/02,Brentford,Barnsley,1,2,A,1,1,D,L Cable,11.0,6.0,3.0,4.0,14.0,16.0,6.0,6.0,1,3,0,1,1.909,3.25,3.5,1.86,3.4,3.9,1.8,3.1,3.4,1.73,3.4,4.0,1.83,3.25,3.75,1.8,3.4,3.75,1.8,3.3,3.75
